seed,episodic_return,env,id
7,11975.171875,Asterix-MinAtar,1600
8,13075.8125,Asterix-MinAtar,1600
9,13099.484375,Asterix-MinAtar,1600
10,13107.375,Asterix-MinAtar,1600
11,11210.9375,Asterix-MinAtar,1600
12,11156.046875,Asterix-MinAtar,1600
13,12697.21875,Asterix-MinAtar,1600
14,10641.21875,Asterix-MinAtar,1600
15,13593.546875,Asterix-MinAtar,1600
16,11444.328125,Asterix-MinAtar,1600
17,13361.171875,Asterix-MinAtar,1600
18,12983.03125,Asterix-MinAtar,1600
19,12706.359375,Asterix-MinAtar,1600
20,13090.03125,Asterix-MinAtar,1600
21,12548.484375,Asterix-MinAtar,1600
22,11449.515625,Asterix-MinAtar,1600
23,13169.203125,Asterix-MinAtar,1600
24,13000.34375,Asterix-MinAtar,1600
25,11473.75,Asterix-MinAtar,1600
26,11978.03125,Asterix-MinAtar,1600
27,10667.34375,Asterix-MinAtar,1600
28,12571.34375,Asterix-MinAtar,1600
29,12484.1875,Asterix-MinAtar,1600
0,15402.34375,Asterix-MinAtar,1236
1,15654.609375,Asterix-MinAtar,1236
2,16631.71875,Asterix-MinAtar,1236
3,16298.15625,Asterix-MinAtar,1236
4,16429.875,Asterix-MinAtar,1236
5,16869.96875,Asterix-MinAtar,1236
6,17568.234375,Asterix-MinAtar,1236
7,14804.078125,Asterix-MinAtar,1236
8,16664.296875,Asterix-MinAtar,1236
9,16138.421875,Asterix-MinAtar,1236
10,16592.21875,Asterix-MinAtar,1236
11,17776.734375,Asterix-MinAtar,1236
12,15191.921875,Asterix-MinAtar,1236
13,16814.90625,Asterix-MinAtar,1236
14,16290.0625,Asterix-MinAtar,1236
15,15734.640625,Asterix-MinAtar,1236
16,16802.859375,Asterix-MinAtar,1236
17,17621.015625,Asterix-MinAtar,1236
18,15639.484375,Asterix-MinAtar,1236
19,16370.9375,Asterix-MinAtar,1236
20,16249.578125,Asterix-MinAtar,1236
21,16028.75,Asterix-MinAtar,1236
22,17874.640625,Asterix-MinAtar,1236
23,15311.390625,Asterix-MinAtar,1236
24,17691.03125,Asterix-MinAtar,1236
25,16416.359375,Asterix-MinAtar,1236
26,16075.640625,Asterix-MinAtar,1236
27,16117.875,Asterix-MinAtar,1236
28,16301.359375,Asterix-MinAtar,1236
29,17428.609375,Asterix-MinAtar,1236
0,387468.8125,SpaceInvaders-MinAtar,2598
1,372968.734375,SpaceInvaders-MinAtar,2598
2,385194.375,SpaceInvaders-MinAtar,2598
3,382929.328125,SpaceInvaders-MinAtar,2598
4,370580.484375,SpaceInvaders-MinAtar,2598
5,379019.609375,SpaceInvaders-MinAtar,2598
6,375633.796875,SpaceInvaders-MinAtar,2598
7,415428.4375,SpaceInvaders-MinAtar,2598
8,379938.96875,SpaceInvaders-MinAtar,2598
9,380546.625,SpaceInvaders-MinAtar,2598
10,384826.078125,SpaceInvaders-MinAtar,2598
11,362652.546875,SpaceInvaders-MinAtar,2598
12,397005.828125,SpaceInvaders-MinAtar,2598
13,370834.609375,SpaceInvaders-MinAtar,2598
14,396397.09375,SpaceInvaders-MinAtar,2598
15,352553.4375,SpaceInvaders-MinAtar,2598
16,396168.1875,SpaceInvaders-MinAtar,2598
17,400698.0,SpaceInvaders-MinAtar,2598
18,360743.1875,SpaceInvaders-MinAtar,2598
19,387235.71875,SpaceInvaders-MinAtar,2598
20,381451.0,SpaceInvaders-MinAtar,2598
21,380067.03125,SpaceInvaders-MinAtar,2598
22,393879.4375,SpaceInvaders-MinAtar,2598
23,383069.875,SpaceInvaders-MinAtar,2598
24,382031.703125,SpaceInvaders-MinAtar,2598
25,368569.46875,SpaceInvaders-MinAtar,2598
26,356740.890625,SpaceInvaders-MinAtar,2598
27,370182.09375,SpaceInvaders-MinAtar,2598
28,348543.71875,SpaceInvaders-MinAtar,2598
29,366737.0,SpaceInvaders-MinAtar,2598
0,515386.015625,SpaceInvaders-MinAtar,3237
1,85436.96875,SpaceInvaders-MinAtar,3237
2,483284.703125,SpaceInvaders-MinAtar,3237
3,37379.53125,SpaceInvaders-MinAtar,3237
4,46680.765625,SpaceInvaders-MinAtar,3237
5,54733.53125,SpaceInvaders-MinAtar,3237
6,46686.984375,SpaceInvaders-MinAtar,3237
7,46761.03125,SpaceInvaders-MinAtar,3237
8,321739.046875,SpaceInvaders-MinAtar,3237
9,132081.015625,SpaceInvaders-MinAtar,3237
10,97238.453125,SpaceInvaders-MinAtar,3237
11,48.65625,SpaceInvaders-MinAtar,3237
12,49108.375,SpaceInvaders-MinAtar,3237
13,337.65625,SpaceInvaders-MinAtar,3237
14,208648.4375,SpaceInvaders-MinAtar,3237
15,46640.921875,SpaceInvaders-MinAtar,3237
16,201.671875,SpaceInvaders-MinAtar,3237
17,875.3125,SpaceInvaders-MinAtar,3237
18,115405.25,SpaceInvaders-MinAtar,3237
19,166223.53125,SpaceInvaders-MinAtar,3237
20,23906.40625,SpaceInvaders-MinAtar,3237
21,46652.515625,SpaceInvaders-MinAtar,3237
22,558.09375,SpaceInvaders-MinAtar,3237
23,308363.515625,SpaceInvaders-MinAtar,3237
24,61360.359375,SpaceInvaders-MinAtar,3237
25,307.28125,SpaceInvaders-MinAtar,3237
26,58682.171875,SpaceInvaders-MinAtar,3237
27,91276.203125,SpaceInvaders-MinAtar,3237
28,513180.1875,SpaceInvaders-MinAtar,3237
29,46749.734375,SpaceInvaders-MinAtar,3237
0,46744.4375,SpaceInvaders-MinAtar,2906
1,46766.4375,SpaceInvaders-MinAtar,2906
2,46799.0625,SpaceInvaders-MinAtar,2906
3,46786.609375,SpaceInvaders-MinAtar,2906
4,30769.53125,SpaceInvaders-MinAtar,2906
5,46776.21875,SpaceInvaders-MinAtar,2906
6,46747.0,SpaceInvaders-MinAtar,2906
7,46764.234375,SpaceInvaders-MinAtar,2906
8,46794.578125,SpaceInvaders-MinAtar,2906
9,46756.375,SpaceInvaders-MinAtar,2906
10,46786.5,SpaceInvaders-MinAtar,2906
11,46771.234375,SpaceInvaders-MinAtar,2906
12,46791.53125,SpaceInvaders-MinAtar,2906
13,46738.296875,SpaceInvaders-MinAtar,2906
14,46765.84375,SpaceInvaders-MinAtar,2906
15,46751.4375,SpaceInvaders-MinAtar,2906
16,20417.953125,SpaceInvaders-MinAtar,2906
17,46778.0625,SpaceInvaders-MinAtar,2906
18,46772.59375,SpaceInvaders-MinAtar,2906
19,46754.703125,SpaceInvaders-MinAtar,2906
20,46772.046875,SpaceInvaders-MinAtar,2906
21,46791.625,SpaceInvaders-MinAtar,2906
22,46782.75,SpaceInvaders-MinAtar,2906
23,46752.546875,SpaceInvaders-MinAtar,2906
24,46750.421875,SpaceInvaders-MinAtar,2906
25,46740.46875,SpaceInvaders-MinAtar,2906
26,46728.875,SpaceInvaders-MinAtar,2906
27,46788.296875,SpaceInvaders-MinAtar,2906
28,46743.859375,SpaceInvaders-MinAtar,2906
29,46783.984375,SpaceInvaders-MinAtar,2906
0,220981.421875,SpaceInvaders-MinAtar,3245
1,338.453125,SpaceInvaders-MinAtar,3245
2,148843.890625,SpaceInvaders-MinAtar,3245
3,51183.234375,SpaceInvaders-MinAtar,3245
4,46865.71875,SpaceInvaders-MinAtar,3245
5,46702.625,SpaceInvaders-MinAtar,3245
6,102815.28125,SpaceInvaders-MinAtar,3245
7,54811.453125,SpaceInvaders-MinAtar,3245
8,83311.875,SpaceInvaders-MinAtar,3245
9,93830.734375,SpaceInvaders-MinAtar,3245
10,290746.90625,SpaceInvaders-MinAtar,3245
11,154410.03125,SpaceInvaders-MinAtar,3245
12,253037.984375,SpaceInvaders-MinAtar,3245
13,226125.25,SpaceInvaders-MinAtar,3245
14,74928.796875,SpaceInvaders-MinAtar,3245
15,46530.96875,SpaceInvaders-MinAtar,3245
16,347346.328125,SpaceInvaders-MinAtar,3245
17,246.421875,SpaceInvaders-MinAtar,3245
18,465.640625,SpaceInvaders-MinAtar,3245
19,72865.046875,SpaceInvaders-MinAtar,3245
20,46692.5625,SpaceInvaders-MinAtar,3245
21,131489.296875,SpaceInvaders-MinAtar,3245
22,158557.546875,SpaceInvaders-MinAtar,3245
23,25998.0,SpaceInvaders-MinAtar,3245
24,247958.765625,SpaceInvaders-MinAtar,3245
25,406201.75,SpaceInvaders-MinAtar,3245
26,66328.296875,SpaceInvaders-MinAtar,3245
27,180.859375,SpaceInvaders-MinAtar,3245
28,45890.109375,SpaceInvaders-MinAtar,3245
29,46834.8125,SpaceInvaders-MinAtar,3245
0,437325.3125,SpaceInvaders-MinAtar,2305
1,409711.5625,SpaceInvaders-MinAtar,2305
2,378787.046875,SpaceInvaders-MinAtar,2305
3,381762.734375,SpaceInvaders-MinAtar,2305
4,354227.796875,SpaceInvaders-MinAtar,2305
5,403898.734375,SpaceInvaders-MinAtar,2305
6,411996.3125,SpaceInvaders-MinAtar,2305
7,358802.453125,SpaceInvaders-MinAtar,2305
8,420614.28125,SpaceInvaders-MinAtar,2305
9,407005.234375,SpaceInvaders-MinAtar,2305
10,428380.890625,SpaceInvaders-MinAtar,2305
11,416660.640625,SpaceInvaders-MinAtar,2305
12,384769.140625,SpaceInvaders-MinAtar,2305
13,391606.625,SpaceInvaders-MinAtar,2305
14,364625.5625,SpaceInvaders-MinAtar,2305
15,442182.671875,SpaceInvaders-MinAtar,2305
16,431542.015625,SpaceInvaders-MinAtar,2305
17,374964.0,SpaceInvaders-MinAtar,2305
18,408160.265625,SpaceInvaders-MinAtar,2305
19,436048.609375,SpaceInvaders-MinAtar,2305
20,446026.171875,SpaceInvaders-MinAtar,2305
21,418454.3125,SpaceInvaders-MinAtar,2305
22,515565.6875,SpaceInvaders-MinAtar,2305
23,380261.90625,SpaceInvaders-MinAtar,2305
24,429607.875,SpaceInvaders-MinAtar,2305
25,374798.71875,SpaceInvaders-MinAtar,2305
26,395103.859375,SpaceInvaders-MinAtar,2305
27,351435.21875,SpaceInvaders-MinAtar,2305
28,427381.40625,SpaceInvaders-MinAtar,2305
29,402294.875,SpaceInvaders-MinAtar,2305
0,200745.6875,SpaceInvaders-MinAtar,3373
1,321059.40625,SpaceInvaders-MinAtar,3373
2,371.125,SpaceInvaders-MinAtar,3373
3,371.21875,SpaceInvaders-MinAtar,3373
4,280978.921875,SpaceInvaders-MinAtar,3373
5,57070.375,SpaceInvaders-MinAtar,3373
6,427.734375,SpaceInvaders-MinAtar,3373
7,237003.171875,SpaceInvaders-MinAtar,3373
8,25784.09375,SpaceInvaders-MinAtar,3373
9,46994.75,SpaceInvaders-MinAtar,3373
10,44034.578125,SpaceInvaders-MinAtar,3373
11,364651.09375,SpaceInvaders-MinAtar,3373
12,81162.40625,SpaceInvaders-MinAtar,3373
13,367116.875,SpaceInvaders-MinAtar,3373
14,78378.25,SpaceInvaders-MinAtar,3373
15,151082.421875,SpaceInvaders-MinAtar,3373
16,58429.984375,SpaceInvaders-MinAtar,3373
17,106771.578125,SpaceInvaders-MinAtar,3373
18,46911.59375,SpaceInvaders-MinAtar,3373
19,46659.546875,SpaceInvaders-MinAtar,3373
20,2375.078125,SpaceInvaders-MinAtar,3373
21,14045.71875,SpaceInvaders-MinAtar,3373
22,338206.59375,SpaceInvaders-MinAtar,3373
23,190497.0625,SpaceInvaders-MinAtar,3373
24,46520.28125,SpaceInvaders-MinAtar,3373
25,65591.28125,SpaceInvaders-MinAtar,3373
26,270829.28125,SpaceInvaders-MinAtar,3373
27,66892.171875,SpaceInvaders-MinAtar,3373
28,10282.0625,SpaceInvaders-MinAtar,3373
29,369747.921875,SpaceInvaders-MinAtar,3373
0,16034.375,Asterix-MinAtar,1216
1,16272.71875,Asterix-MinAtar,1216
2,17151.21875,Asterix-MinAtar,1216
3,17382.484375,Asterix-MinAtar,1216
4,16114.984375,Asterix-MinAtar,1216
5,18110.46875,Asterix-MinAtar,1216
6,16265.421875,Asterix-MinAtar,1216
7,16954.640625,Asterix-MinAtar,1216
8,16613.1875,Asterix-MinAtar,1216
9,17029.171875,Asterix-MinAtar,1216
10,17116.859375,Asterix-MinAtar,1216
11,16959.390625,Asterix-MinAtar,1216
12,19689.25,Asterix-MinAtar,1216
13,15700.921875,Asterix-MinAtar,1216
14,15860.609375,Asterix-MinAtar,1216
15,15929.6875,Asterix-MinAtar,1216
16,15159.828125,Asterix-MinAtar,1216
17,16313.5,Asterix-MinAtar,1216
18,17126.59375,Asterix-MinAtar,1216
19,17227.53125,Asterix-MinAtar,1216
20,17124.609375,Asterix-MinAtar,1216
21,16957.578125,Asterix-MinAtar,1216
22,17030.796875,Asterix-MinAtar,1216
23,17554.046875,Asterix-MinAtar,1216
24,15372.546875,Asterix-MinAtar,1216
25,15834.71875,Asterix-MinAtar,1216
26,15633.0,Asterix-MinAtar,1216
27,17018.125,Asterix-MinAtar,1216
28,18062.234375,Asterix-MinAtar,1216
29,15979.015625,Asterix-MinAtar,1216
0,7921.34375,Asterix-MinAtar,1995
1,7633.453125,Asterix-MinAtar,1995
2,7926.25,Asterix-MinAtar,1995
3,8005.375,Asterix-MinAtar,1995
4,7854.78125,Asterix-MinAtar,1995
5,7908.84375,Asterix-MinAtar,1995
6,8218.375,Asterix-MinAtar,1995
7,8044.703125,Asterix-MinAtar,1995
8,7900.34375,Asterix-MinAtar,1995
9,8165.421875,Asterix-MinAtar,1995
10,7750.46875,Asterix-MinAtar,1995
11,7538.453125,Asterix-MinAtar,1995
12,7693.65625,Asterix-MinAtar,1995
13,7708.5,Asterix-MinAtar,1995
14,7732.265625,Asterix-MinAtar,1995
15,7580.484375,Asterix-MinAtar,1995
16,7783.578125,Asterix-MinAtar,1995
17,7705.015625,Asterix-MinAtar,1995
18,7836.546875,Asterix-MinAtar,1995
19,7713.109375,Asterix-MinAtar,1995
20,7850.953125,Asterix-MinAtar,1995
21,7829.140625,Asterix-MinAtar,1995
22,7762.0625,Asterix-MinAtar,1995
23,7623.859375,Asterix-MinAtar,1995
24,7716.703125,Asterix-MinAtar,1995
25,7788.625,Asterix-MinAtar,1995
26,7997.484375,Asterix-MinAtar,1995
27,7918.796875,Asterix-MinAtar,1995
28,7896.421875,Asterix-MinAtar,1995
29,7697.125,Asterix-MinAtar,1995
0,7804.875,Asterix-MinAtar,1987
1,8254.5625,Asterix-MinAtar,1987
2,7855.265625,Asterix-MinAtar,1987
3,7929.75,Asterix-MinAtar,1987
4,8126.90625,Asterix-MinAtar,1987
5,7805.0625,Asterix-MinAtar,1987
6,7919.3125,Asterix-MinAtar,1987
7,7808.40625,Asterix-MinAtar,1987
8,7882.078125,Asterix-MinAtar,1987
9,7921.25,Asterix-MinAtar,1987
10,8178.890625,Asterix-MinAtar,1987
11,7791.6875,Asterix-MinAtar,1987
12,8035.890625,Asterix-MinAtar,1987
13,9151.21875,Asterix-MinAtar,1987
14,7689.265625,Asterix-MinAtar,1987
15,7797.296875,Asterix-MinAtar,1987
16,7755.640625,Asterix-MinAtar,1987
17,7809.59375,Asterix-MinAtar,1987
18,7746.875,Asterix-MinAtar,1987
19,7664.171875,Asterix-MinAtar,1987
20,7730.671875,Asterix-MinAtar,1987
21,8088.25,Asterix-MinAtar,1987
22,7836.15625,Asterix-MinAtar,1987
23,7792.015625,Asterix-MinAtar,1987
24,7577.359375,Asterix-MinAtar,1987
25,7656.25,Asterix-MinAtar,1987
26,7848.734375,Asterix-MinAtar,1987
27,7466.234375,Asterix-MinAtar,1987
28,7658.140625,Asterix-MinAtar,1987
29,7663.265625,Asterix-MinAtar,1987
0,8825.453125,Asterix-MinAtar,1755
1,10481.359375,Asterix-MinAtar,1755
2,11529.75,Asterix-MinAtar,1755
3,11328.15625,Asterix-MinAtar,1755
4,9032.015625,Asterix-MinAtar,1755
5,10099.0,Asterix-MinAtar,1755
6,8946.53125,Asterix-MinAtar,1755
7,8728.5,Asterix-MinAtar,1755
8,10844.734375,Asterix-MinAtar,1755
9,10360.8125,Asterix-MinAtar,1755
10,10574.53125,Asterix-MinAtar,1755
11,9624.546875,Asterix-MinAtar,1755
12,10318.46875,Asterix-MinAtar,1755
13,10238.8125,Asterix-MinAtar,1755
14,14501.453125,Asterix-MinAtar,1755
15,10343.125,Asterix-MinAtar,1755
16,10204.84375,Asterix-MinAtar,1755
17,10788.8125,Asterix-MinAtar,1755
18,9929.609375,Asterix-MinAtar,1755
19,9921.890625,Asterix-MinAtar,1755
20,10150.625,Asterix-MinAtar,1755
21,9827.765625,Asterix-MinAtar,1755
22,9364.59375,Asterix-MinAtar,1755
23,8775.703125,Asterix-MinAtar,1755
24,10961.734375,Asterix-MinAtar,1755
25,9992.9375,Asterix-MinAtar,1755
26,14694.453125,Asterix-MinAtar,1755
27,10266.21875,Asterix-MinAtar,1755
28,9674.703125,Asterix-MinAtar,1755
29,9699.71875,Asterix-MinAtar,1755
0,8024.859375,Asterix-MinAtar,2051
1,7889.0625,Asterix-MinAtar,2051
2,8260.25,Asterix-MinAtar,2051
3,8042.03125,Asterix-MinAtar,2051
4,8163.3125,Asterix-MinAtar,2051
5,7668.296875,Asterix-MinAtar,2051
6,7729.953125,Asterix-MinAtar,2051
7,8503.125,Asterix-MinAtar,2051
8,7733.328125,Asterix-MinAtar,2051
9,7938.921875,Asterix-MinAtar,2051
10,7862.234375,Asterix-MinAtar,2051
11,7955.640625,Asterix-MinAtar,2051
12,7911.59375,Asterix-MinAtar,2051
13,8860.671875,Asterix-MinAtar,2051
14,7760.3125,Asterix-MinAtar,2051
15,7935.390625,Asterix-MinAtar,2051
16,7554.484375,Asterix-MinAtar,2051
17,8107.046875,Asterix-MinAtar,2051
18,7841.921875,Asterix-MinAtar,2051
19,7951.703125,Asterix-MinAtar,2051
20,7734.640625,Asterix-MinAtar,2051
21,7796.203125,Asterix-MinAtar,2051
22,7820.84375,Asterix-MinAtar,2051
23,7984.296875,Asterix-MinAtar,2051
24,8143.625,Asterix-MinAtar,2051
25,8247.640625,Asterix-MinAtar,2051
26,8098.6875,Asterix-MinAtar,2051
27,7962.078125,Asterix-MinAtar,2051
28,8289.578125,Asterix-MinAtar,2051
29,7913.578125,Asterix-MinAtar,2051
0,7616.96875,Asterix-MinAtar,2112
1,8782.15625,Asterix-MinAtar,2112
2,7840.703125,Asterix-MinAtar,2112
3,7692.296875,Asterix-MinAtar,2112
4,11041.3125,Asterix-MinAtar,2112
5,9367.0,Asterix-MinAtar,2112
6,7833.71875,Asterix-MinAtar,2112
7,8280.9375,Asterix-MinAtar,2112
8,8340.828125,Asterix-MinAtar,2112
9,7736.890625,Asterix-MinAtar,2112
10,10677.671875,Asterix-MinAtar,2112
11,12815.53125,Asterix-MinAtar,2112
12,9025.203125,Asterix-MinAtar,2112
13,11289.40625,Asterix-MinAtar,2112
14,8247.75,Asterix-MinAtar,2112
15,8008.046875,Asterix-MinAtar,2112
16,7672.921875,Asterix-MinAtar,2112
17,7840.59375,Asterix-MinAtar,2112
18,8365.484375,Asterix-MinAtar,2112
19,7709.421875,Asterix-MinAtar,2112
20,10496.890625,Asterix-MinAtar,2112
21,7996.4375,Asterix-MinAtar,2112
22,7849.8125,Asterix-MinAtar,2112
23,7982.75,Asterix-MinAtar,2112
24,7514.125,Asterix-MinAtar,2112
25,7695.609375,Asterix-MinAtar,2112
26,8430.859375,Asterix-MinAtar,2112
27,10130.71875,Asterix-MinAtar,2112
28,7865.421875,Asterix-MinAtar,2112
29,8193.671875,Asterix-MinAtar,2112
0,16594.140625,Asterix-MinAtar,1326
1,16395.25,Asterix-MinAtar,1326
2,16800.234375,Asterix-MinAtar,1326
3,16361.0625,Asterix-MinAtar,1326
4,14158.984375,Asterix-MinAtar,1326
5,16550.609375,Asterix-MinAtar,1326
6,19347.3125,Asterix-MinAtar,1326
7,18031.734375,Asterix-MinAtar,1326
8,16497.390625,Asterix-MinAtar,1326
9,15929.140625,Asterix-MinAtar,1326
10,16578.96875,Asterix-MinAtar,1326
11,18368.328125,Asterix-MinAtar,1326
12,14866.671875,Asterix-MinAtar,1326
13,17067.640625,Asterix-MinAtar,1326
14,16916.6875,Asterix-MinAtar,1326
15,16763.875,Asterix-MinAtar,1326
16,17329.890625,Asterix-MinAtar,1326
17,17883.140625,Asterix-MinAtar,1326
18,16443.53125,Asterix-MinAtar,1326
19,18796.484375,Asterix-MinAtar,1326
20,17131.3125,Asterix-MinAtar,1326
21,16345.953125,Asterix-MinAtar,1326
22,17664.109375,Asterix-MinAtar,1326
23,16121.828125,Asterix-MinAtar,1326
24,17567.453125,Asterix-MinAtar,1326
25,17546.953125,Asterix-MinAtar,1326
26,17566.703125,Asterix-MinAtar,1326
27,16565.65625,Asterix-MinAtar,1326
28,15260.90625,Asterix-MinAtar,1326
29,18123.125,Asterix-MinAtar,1326
0,441125.359375,SpaceInvaders-MinAtar,2346
1,498075.625,SpaceInvaders-MinAtar,2346
2,480960.84375,SpaceInvaders-MinAtar,2346
3,433900.75,SpaceInvaders-MinAtar,2346
4,481174.96875,SpaceInvaders-MinAtar,2346
5,495529.046875,SpaceInvaders-MinAtar,2346
6,453816.265625,SpaceInvaders-MinAtar,2346
7,457737.25,SpaceInvaders-MinAtar,2346
8,461102.3125,SpaceInvaders-MinAtar,2346
9,421496.828125,SpaceInvaders-MinAtar,2346
10,461073.40625,SpaceInvaders-MinAtar,2346
11,475468.25,SpaceInvaders-MinAtar,2346
12,455030.90625,SpaceInvaders-MinAtar,2346
13,417931.9375,SpaceInvaders-MinAtar,2346
14,456620.75,SpaceInvaders-MinAtar,2346
15,467063.953125,SpaceInvaders-MinAtar,2346
16,461041.765625,SpaceInvaders-MinAtar,2346
17,422112.3125,SpaceInvaders-MinAtar,2346
18,483913.8125,SpaceInvaders-MinAtar,2346
19,489723.21875,SpaceInvaders-MinAtar,2346
20,444883.078125,SpaceInvaders-MinAtar,2346
21,483823.625,SpaceInvaders-MinAtar,2346
22,504802.375,SpaceInvaders-MinAtar,2346
23,419972.375,SpaceInvaders-MinAtar,2346
24,423706.375,SpaceInvaders-MinAtar,2346
25,440553.875,SpaceInvaders-MinAtar,2346
26,499935.75,SpaceInvaders-MinAtar,2346
27,483596.6875,SpaceInvaders-MinAtar,2346
28,425213.21875,SpaceInvaders-MinAtar,2346
29,447424.265625,SpaceInvaders-MinAtar,2346
0,16668.609375,Asterix-MinAtar,1504
1,17109.90625,Asterix-MinAtar,1504
2,18303.515625,Asterix-MinAtar,1504
3,16709.6875,Asterix-MinAtar,1504
4,16865.5625,Asterix-MinAtar,1504
5,17599.453125,Asterix-MinAtar,1504
6,18204.46875,Asterix-MinAtar,1504
7,17758.0,Asterix-MinAtar,1504
8,16366.78125,Asterix-MinAtar,1504
9,18197.84375,Asterix-MinAtar,1504
10,17411.484375,Asterix-MinAtar,1504
11,16557.875,Asterix-MinAtar,1504
12,15562.75,Asterix-MinAtar,1504
13,17382.359375,Asterix-MinAtar,1504
14,16690.375,Asterix-MinAtar,1504
15,16369.203125,Asterix-MinAtar,1504
16,16560.046875,Asterix-MinAtar,1504
17,16170.40625,Asterix-MinAtar,1504
18,18213.0625,Asterix-MinAtar,1504
19,17072.90625,Asterix-MinAtar,1504
20,17355.140625,Asterix-MinAtar,1504
21,15940.296875,Asterix-MinAtar,1504
22,17227.84375,Asterix-MinAtar,1504
23,17178.296875,Asterix-MinAtar,1504
24,16115.234375,Asterix-MinAtar,1504
25,17611.328125,Asterix-MinAtar,1504
26,16924.015625,Asterix-MinAtar,1504
27,18128.8125,Asterix-MinAtar,1504
28,16318.078125,Asterix-MinAtar,1504
29,18094.8125,Asterix-MinAtar,1504
0,24219.796875,Asterix-MinAtar,1543
1,23586.046875,Asterix-MinAtar,1543
2,23692.953125,Asterix-MinAtar,1543
3,21960.75,Asterix-MinAtar,1543
4,22414.828125,Asterix-MinAtar,1543
5,21798.09375,Asterix-MinAtar,1543
6,18933.03125,Asterix-MinAtar,1543
7,24946.0625,Asterix-MinAtar,1543
8,24259.46875,Asterix-MinAtar,1543
9,23366.96875,Asterix-MinAtar,1543
10,22150.78125,Asterix-MinAtar,1543
11,20601.765625,Asterix-MinAtar,1543
12,18136.5,Asterix-MinAtar,1543
13,21229.125,Asterix-MinAtar,1543
14,23064.734375,Asterix-MinAtar,1543
15,23087.453125,Asterix-MinAtar,1543
16,23455.015625,Asterix-MinAtar,1543
17,23146.625,Asterix-MinAtar,1543
18,24677.296875,Asterix-MinAtar,1543
19,20664.046875,Asterix-MinAtar,1543
20,21293.9375,Asterix-MinAtar,1543
21,21705.453125,Asterix-MinAtar,1543
22,22808.390625,Asterix-MinAtar,1543
23,22339.390625,Asterix-MinAtar,1543
24,23387.421875,Asterix-MinAtar,1543
25,23901.5625,Asterix-MinAtar,1543
26,25291.5,Asterix-MinAtar,1543
27,21137.84375,Asterix-MinAtar,1543
28,23881.75,Asterix-MinAtar,1543
29,22317.21875,Asterix-MinAtar,1543
0,19672.609375,Asterix-MinAtar,1726
1,20167.234375,Asterix-MinAtar,1726
2,19920.1875,Asterix-MinAtar,1726
3,20408.984375,Asterix-MinAtar,1726
4,19201.46875,Asterix-MinAtar,1726
5,20739.921875,Asterix-MinAtar,1726
6,21250.640625,Asterix-MinAtar,1726
7,21012.375,Asterix-MinAtar,1726
8,20692.4375,Asterix-MinAtar,1726
9,19070.78125,Asterix-MinAtar,1726
10,19639.25,Asterix-MinAtar,1726
11,19617.625,Asterix-MinAtar,1726
12,21460.625,Asterix-MinAtar,1726
13,20830.0,Asterix-MinAtar,1726
14,19448.328125,Asterix-MinAtar,1726
15,20297.78125,Asterix-MinAtar,1726
16,19308.703125,Asterix-MinAtar,1726
17,20114.578125,Asterix-MinAtar,1726
18,20280.046875,Asterix-MinAtar,1726
19,20235.6875,Asterix-MinAtar,1726
20,22292.03125,Asterix-MinAtar,1726
21,22407.34375,Asterix-MinAtar,1726
22,20165.734375,Asterix-MinAtar,1726
23,21153.390625,Asterix-MinAtar,1726
24,21608.734375,Asterix-MinAtar,1726
25,19522.015625,Asterix-MinAtar,1726
26,19800.484375,Asterix-MinAtar,1726
27,21240.875,Asterix-MinAtar,1726
28,19840.015625,Asterix-MinAtar,1726
29,20680.78125,Asterix-MinAtar,1726
0,10894.984375,Asterix-MinAtar,1896
1,10355.734375,Asterix-MinAtar,1896
2,10271.3125,Asterix-MinAtar,1896
3,11434.171875,Asterix-MinAtar,1896
4,11071.78125,Asterix-MinAtar,1896
5,10820.984375,Asterix-MinAtar,1896
6,11136.203125,Asterix-MinAtar,1896
7,10979.875,Asterix-MinAtar,1896
8,10548.484375,Asterix-MinAtar,1896
9,10849.421875,Asterix-MinAtar,1896
10,11494.21875,Asterix-MinAtar,1896
11,10894.0625,Asterix-MinAtar,1896
12,11091.953125,Asterix-MinAtar,1896
13,10865.6875,Asterix-MinAtar,1896
14,10962.609375,Asterix-MinAtar,1896
15,10240.875,Asterix-MinAtar,1896
16,11534.359375,Asterix-MinAtar,1896
17,11366.578125,Asterix-MinAtar,1896
18,9808.0625,Asterix-MinAtar,1896
19,10264.375,Asterix-MinAtar,1896
20,10837.3125,Asterix-MinAtar,1896
21,10869.390625,Asterix-MinAtar,1896
22,11226.046875,Asterix-MinAtar,1896
23,10408.890625,Asterix-MinAtar,1896
24,11173.59375,Asterix-MinAtar,1896
25,10437.359375,Asterix-MinAtar,1896
26,10309.46875,Asterix-MinAtar,1896
27,11932.25,Asterix-MinAtar,1896
28,10599.96875,Asterix-MinAtar,1896
29,10221.203125,Asterix-MinAtar,1896
